age,age_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,gender,race,race_o,samerace,field,decision
0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,1,3,4,4,4,4,3,3,4,4,4,4,3,3,3,4,4,4,4,2,3,4,3,4,4,4,4,2,3,3,2,3,0,2,2,1,192,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,2,4,4,2,3,4,4,4,4,4,2,2,4,0,1,2,0,125,1
1,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0,3,4,3,4,4,3,2,2,2,3,1,1,4,4,4,3,4,1,0,1,4,3,3,4,4,4,1,0,2,1,3,0,2,2,1,122,0
2,0,2,2,1,0,1,1,1,0,1,1,1,0,0,0,3,3,2,3,4,4,4,4,4,4,4,1,0,1,2,4,4,1,1,2,4,3,4,4,3,3,1,1,3,2,4,1,2,2,1,104,0
0,0,4,0,2,0,1,0,0,0,1,0,1,1,0,0,3,1,3,4,4,2,3,3,2,3,4,3,2,3,3,3,4,3,3,4,3,4,3,3,1,3,4,1,2,3,3,0,2,2,1,121,1
0,1,2,0,1,1,1,0,0,0,0,1,1,0,0,1,3,4,4,3,2,3,3,2,2,2,2,3,2,3,4,4,4,4,3,2,2,2,4,4,4,4,2,2,4,2,2,0,0,2,0,74,0
1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,3,4,3,3,2,3,3,3,2,3,3,2,4,4,4,3,2,2,2,2,4,4,4,4,3,1,2,3,3,0,0,0,1,142,0
0,1,3,3,0,1,1,0,0,0,1,0,1,0,0,0,4,4,4,4,4,2,4,4,3,3,1,4,4,4,4,4,4,2,3,4,4,3,3,4,3,3,3,3,2,3,2,1,2,2,1,121,0
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,4,1,3,1,2,2,3,2,3,1,4,4,3,2,3,3,1,2,2,4,3,3,2,3,2,1,0,3,1,2,1,2,0,0,58,0
1,1,3,0,0,1,0,0,0,0,1,1,1,0,0,0,3,3,3,3,4,2,4,3,3,3,4,4,0,3,4,3,3,3,0,4,3,1,2,4,2,3,0,3,3,2,2,1,2,0,0,23,0
1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,3,4,4,2,4,3,2,3,3,2,2,4,4,3,3,2,0,3,4,0,4,4,3,4,4,4,2,1,2,0,3,4,0,76,0
0,0,1,2,1,1,1,0,0,0,0,1,1,1,1,0,3,4,4,4,4,2,3,3,2,3,3,2,3,4,3,2,2,1,0,3,4,2,3,3,3,4,3,2,3,1,3,0,2,2,1,121,0
0,1,0,0,0,1,1,1,0,0,1,2,0,0,0,0,3,4,2,3,4,2,3,2,2,2,3,1,0,2,3,1,1,4,3,2,4,4,4,4,4,4,4,4,2,4,2,1,0,0,1,115,0
1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,3,4,4,3,3,3,4,4,3,3,2,3,4,3,3,1,1,0,3,4,3,4,2,4,3,4,3,1,1,3,1,1,0,0,1,29,0
0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,4,3,4,4,3,4,4,4,4,3,3,4,4,3,4,2,2,1,2,3,4,3,3,3,2,3,2,2,1,2,4,1,1,4,0,121,1
0,0,1,4,1,1,1,1,0,0,1,1,1,1,1,0,3,4,4,3,4,2,4,4,4,4,2,0,1,0,4,4,4,4,0,3,4,4,4,4,4,4,4,4,3,2,3,0,0,0,1,177,0
0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,3,1,3,2,4,4,4,3,1,4,4,4,4,4,4,4,4,3,3,2,3,0,1,2,0,196,1
0,1,1,3,1,1,1,1,0,0,0,1,0,1,0,1,3,3,3,4,4,2,3,2,2,3,2,3,3,3,3,4,4,1,1,3,4,4,4,4,3,3,2,1,3,2,2,0,2,2,1,121,0
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,4,4,3,3,4,4,1,4,4,2,2,2,1,4,4,3,3,4,2,4,3,0,3,4,3,1,2,2,1,82,0
0,0,4,4,1,1,1,0,0,0,1,0,1,1,1,0,4,3,4,4,4,4,3,3,3,4,2,3,4,3,4,4,3,1,2,4,4,2,3,2,3,2,4,1,2,3,3,0,2,2,1,61,0
1,0,1,3,0,1,0,1,0,0,1,1,0,0,0,1,3,4,3,4,3,4,4,4,3,3,2,3,4,0,4,4,3,0,0,3,4,3,1,4,4,2,2,0,3,2,3,1,4,0,0,82,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,3,4,1,4,4,1,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,3,2,0,1,0,0,23,0
0,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,2,4,4,2,3,4,4,4,4,4,3,2,4,0,1,2,0,125,1
1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,3,4,3,4,4,0,2,3,1,3,1,1,0,4,4,3,4,2,0,0,4,2,4,4,2,3,3,2,3,1,0,0,2,2,1,23,0
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,2,0,4,2,2,1,4,1,3,4,3,3,2,1,3,4,3,3,3,2,3,2,3,3,2,2,0,2,2,1,90,0
0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,2,4,1,3,1,4,3,3,3,3,3,3,1,2,2,3,3,1,1,2,3,1,3,3,2,3,1,1,3,2,3,1,2,2,1,70,1
1,0,3,4,0,1,1,1,0,1,1,1,1,0,0,1,3,4,4,4,3,3,4,4,4,3,3,3,1,4,4,2,2,2,1,1,4,2,3,4,3,3,2,2,3,2,3,1,0,2,0,26,1
1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,3,4,4,4,4,3,2,3,3,4,2,3,3,4,4,4,4,4,3,2,4,3,3,4,4,4,3,3,1,3,2,0,2,0,0,192,0
1,0,0,0,1,1,1,0,0,1,2,0,0,1,0,0,3,4,4,4,4,1,3,3,3,2,2,4,1,4,4,4,4,4,4,3,4,2,2,3,1,3,3,3,2,3,3,1,2,2,1,19,0
1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,4,4,4,4,4,1,4,3,2,2,0,4,3,4,4,4,3,4,0,3,2,2,3,3,3,3,3,3,2,3,1,0,2,2,1,105,0
1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,3,3,3,3,3,4,4,4,3,3,4,4,4,4,4,4,3,2,2,3,3,2,3,4,3,3,2,2,2,2,4,1,2,0,0,207,1
1,1,2,4,2,0,0,1,0,0,0,0,1,0,0,0,3,4,3,4,4,4,3,4,4,3,2,4,4,3,4,4,4,4,2,2,4,3,3,2,4,4,4,1,2,3,3,0,0,2,0,65,1
1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,3,4,4,4,4,4,3,4,3,3,3,3,0,1,4,4,3,2,0,4,4,0,3,4,2,4,1,1,3,4,3,1,3,2,0,163,1
0,1,4,4,1,0,1,1,0,0,0,0,0,0,0,0,4,4,4,4,2,2,3,4,4,4,3,1,0,4,4,2,2,1,0,3,3,4,4,3,3,4,4,2,2,1,4,0,2,2,1,192,1
1,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,3,3,4,4,4,4,4,3,4,4,4,4,4,4,2,4,4,0,3,1,4,3,2,2,4,4,2,2,2,2,3,1,2,2,1,23,1
0,1,1,4,2,0,1,0,0,1,0,0,1,1,0,0,3,4,4,4,4,4,3,3,3,4,3,3,1,4,3,2,2,1,1,0,4,4,4,4,3,4,4,0,3,3,3,0,2,2,1,181,0
1,0,0,0,2,1,0,1,0,0,0,1,1,1,1,0,4,4,4,4,4,1,0,0,0,4,2,2,1,1,4,3,3,3,2,4,4,1,4,4,4,4,4,1,2,4,0,0,3,2,0,177,0
0,1,4,3,1,0,1,1,0,0,0,1,1,1,0,0,2,4,3,4,3,4,4,4,4,4,3,2,0,3,4,4,4,3,1,4,3,3,4,4,2,2,3,2,2,3,2,0,0,2,0,148,1
0,0,4,4,0,0,1,0,0,1,0,0,0,0,0,0,4,4,4,4,4,2,4,4,1,4,1,1,0,2,3,1,1,3,3,4,4,4,3,4,4,4,1,0,2,2,1,0,2,0,0,16,0
0,0,3,4,0,0,0,0,0,0,0,1,0,1,0,0,4,4,4,4,4,4,3,4,3,4,3,4,1,4,4,3,3,3,2,3,1,0,4,3,2,3,3,0,3,3,3,1,2,2,1,46,1
0,0,2,0,0,1,1,1,0,0,0,1,0,0,0,0,2,4,2,3,2,3,3,3,3,2,2,4,4,3,2,4,4,3,1,0,4,3,3,4,3,3,2,0,3,2,3,0,0,2,0,36,1
1,1,3,3,1,0,0,1,1,0,2,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2,2,4,4,4,3,4,4,2,2,3,2,3,4,4,4,4,2,2,1,3,2,1,0,1,0,28,0
0,2,0,0,0,0,1,0,0,1,1,0,1,1,0,1,4,3,4,4,4,3,3,4,3,3,3,3,3,4,4,4,4,1,2,0,3,1,2,4,3,4,1,0,3,3,3,1,3,2,0,105,1
1,0,1,0,1,1,1,1,1,0,3,0,0,0,0,0,4,4,4,4,4,4,3,4,4,4,4,3,2,4,4,3,3,1,2,4,4,1,1,2,2,4,4,1,2,4,4,1,3,0,0,142,0
0,1,3,0,1,0,1,1,0,0,0,1,1,0,0,0,3,4,4,4,4,3,4,4,3,4,3,1,0,1,2,4,4,1,0,2,4,2,4,4,4,4,4,3,3,0,3,0,2,4,0,75,0
1,0,3,2,1,1,2,0,0,0,1,0,1,0,0,1,4,4,4,4,4,2,4,4,3,3,3,2,2,4,4,4,4,3,0,1,4,3,4,4,4,4,3,3,4,3,3,0,2,2,1,79,0
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,3,4,4,4,3,2,3,3,2,3,2,4,4,3,4,3,1,3,0,4,3,1,1,3,4,4,2,0,2,3,3,1,2,2,1,23,0
0,0,2,0,0,1,1,1,0,0,0,1,1,0,0,1,3,4,4,3,2,2,3,2,2,3,2,3,2,3,4,4,4,4,3,2,2,2,4,4,4,4,2,2,3,2,3,0,0,0,1,74,1
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,4,3,4,3,3,4,4,4,4,4,4,3,4,4,4,3,3,0,3,2,1,3,3,4,4,2,2,3,3,3,1,2,2,1,155,0
1,1,1,2,0,2,1,1,0,0,1,1,1,0,0,1,3,4,3,4,2,3,3,3,2,1,2,2,2,1,2,3,2,4,0,1,3,1,3,4,3,2,1,4,3,1,4,1,2,2,1,194,1
0,1,4,4,2,1,1,1,0,0,1,1,1,0,0,1,4,4,4,4,3,4,4,4,3,3,2,2,1,3,3,4,4,1,1,0,4,3,4,4,4,4,3,3,3,3,3,0,2,1,0,194,1
0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,3,3,3,3,2,2,4,3,4,3,2,1,1,3,4,3,3,3,1,2,2,0,3,3,3,0,2,0,0,110,0
1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,2,1,2,3,2,3,3,4,4,4,0,3,3,3,0,0,2,0,165,0
1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,3,3,4,4,4,3,3,3,3,3,3,4,1,0,4,3,3,3,2,3,3,2,3,3,3,3,3,1,4,4,3,1,2,2,1,121,1
1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,4,4,4,4,4,3,3,3,3,3,4,2,2,2,4,3,3,3,3,4,4,2,3,3,3,4,2,3,4,3,3,0,1,3,0,180,1
1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,4,3,3,4,4,1,4,4,4,1,1,4,1,4,4,4,4,0,0,3,4,2,3,4,1,2,3,0,3,2,1,0,2,2,1,95,0
1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,4,1,4,4,4,1,4,3,3,2,1,3,1,1,4,4,4,4,2,4,4,0,2,3,4,4,2,2,2,4,2,1,2,2,1,142,0
1,1,3,4,0,0,0,0,0,0,0,0,1,1,1,1,4,3,4,3,3,1,3,3,2,3,3,3,1,3,4,4,3,3,0,3,3,3,4,4,3,3,3,2,1,2,3,0,2,2,1,120,0
1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,4,4,3,3,2,2,2,2,2,3,0,2,2,2,2,3,4,4,0,3,2,0,2,4,3,3,1,3,3,2,1,0,2,3,0,87,0
1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,3,3,3,3,3,1,0,4,4,3,4,2,0,0,4,2,4,4,2,3,3,2,2,1,3,0,2,1,0,23,0
1,0,4,4,0,1,1,0,1,0,2,0,1,0,0,0,4,4,4,4,4,3,3,3,3,3,3,4,3,4,4,3,2,4,2,4,4,4,2,4,4,4,3,1,3,3,3,1,2,3,0,30,0
0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,4,3,4,3,4,4,4,3,3,4,1,2,2,3,3,2,3,3,3,4,3,2,4,2,4,2,0,3,3,4,1,2,2,1,175,1
1,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,4,4,4,4,4,3,4,4,3,3,3,4,2,4,4,4,4,4,1,4,3,2,4,4,4,4,3,3,2,2,3,0,2,4,0,12,0
1,1,0,2,1,0,1,0,0,0,0,1,1,1,0,0,2,4,3,3,4,3,3,3,4,4,2,3,2,1,4,4,4,1,2,4,4,1,4,4,4,4,2,3,3,1,3,0,0,1,0,17,0
1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,2,1,2,3,2,3,3,4,4,4,0,2,3,3,0,0,2,0,165,0
0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,3,4,3,4,4,3,3,3,3,3,2,4,1,2,3,3,3,3,2,3,4,2,2,2,3,4,2,0,3,2,3,1,2,0,0,23,1
0,1,4,2,1,1,1,1,0,0,1,1,1,0,0,0,4,4,4,4,4,2,3,4,3,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,3,4,2,4,2,3,4,0,2,0,0,164,0
0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,4,4,3,3,4,4,3,2,1,4,4,4,4,3,3,3,3,4,4,4,3,4,3,4,3,1,1,3,2,1,2,2,1,14,0
0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,4,4,3,4,4,2,3,3,1,1,1,4,1,3,3,3,4,4,1,3,4,3,2,4,4,4,3,3,3,2,2,0,4,0,0,99,0
1,1,1,0,0,1,1,1,1,0,2,0,0,2,0,0,4,4,4,4,4,3,3,4,2,3,0,4,3,3,1,1,1,1,1,1,2,2,1,3,4,4,0,3,1,3,2,1,2,0,0,142,0
1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,4,4,4,4,3,2,3,3,2,3,3,2,1,2,4,4,4,3,0,3,4,3,3,4,3,3,3,1,4,3,3,0,0,2,0,194,0
0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,0,3,4,3,3,4,3,3,3,0,2,1,3,0,2,2,1,140,0
1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,3,4,3,4,4,2,3,4,2,2,3,0,1,4,3,4,4,4,0,1,4,2,4,3,4,4,0,3,3,1,3,1,2,0,0,161,0
1,0,1,0,0,1,1,1,0,0,2,1,1,1,0,0,3,4,1,4,2,4,2,2,3,3,2,3,0,3,3,3,1,1,0,3,4,1,2,3,3,3,3,0,3,1,3,1,1,2,0,23,1
1,1,0,1,2,0,1,0,0,0,0,1,1,1,1,0,4,4,4,4,4,4,3,4,2,4,2,3,1,4,4,4,4,4,1,4,4,2,4,4,4,4,3,4,2,2,2,0,2,2,1,113,0
1,1,2,0,1,1,0,0,0,0,2,0,1,1,0,0,3,2,3,3,3,3,3,3,2,3,2,3,4,4,1,1,1,3,0,2,4,1,1,3,1,3,1,2,2,2,2,1,2,2,1,40,0
1,1,2,3,1,1,0,1,1,0,0,0,0,0,0,1,3,4,4,4,4,4,4,4,4,4,4,3,3,2,4,4,4,3,3,4,4,2,3,3,4,4,4,3,3,2,4,1,2,2,1,23,1
0,0,2,0,3,0,0,0,0,0,0,1,1,0,0,1,3,4,4,3,2,2,3,2,2,1,3,3,2,3,4,4,4,4,3,2,2,2,4,4,4,4,2,2,4,2,3,0,0,2,0,74,1
0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,0,3,4,2,3,4,4,4,3,4,3,4,1,0,2,3,1,1,4,3,2,4,4,4,4,4,4,4,4,3,4,4,1,0,2,0,115,1
1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,4,4,3,3,2,3,3,3,4,2,2,2,2,2,2,3,4,4,0,3,2,0,2,4,3,3,1,3,4,2,3,0,2,2,1,87,1
0,1,0,4,1,0,1,1,0,0,0,0,1,1,0,0,3,4,4,4,3,4,4,4,3,4,1,1,3,1,3,3,3,3,0,0,4,1,3,2,3,4,0,0,2,3,2,1,2,0,0,41,1
0,1,4,4,0,0,0,0,0,1,1,0,1,1,1,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4,4,4,3,2,3,4,0,2,2,1,41,1
2,1,4,1,1,1,0,1,0,0,1,0,0,1,0,0,4,3,4,3,2,3,3,3,3,3,2,3,3,3,3,3,3,1,1,0,4,0,3,3,3,4,4,1,3,1,3,1,2,2,1,82,1
1,1,3,1,0,1,1,1,0,0,0,1,1,0,0,0,3,4,3,4,3,4,4,4,4,4,4,2,2,3,4,4,4,3,2,4,4,2,3,3,3,3,3,2,4,3,4,0,2,2,1,121,1
1,1,4,0,0,0,0,0,0,0,1,0,1,0,0,1,3,4,3,4,4,3,3,3,1,2,2,0,1,4,3,4,4,4,0,1,4,2,4,3,4,4,0,3,2,1,2,1,2,2,1,161,1
0,1,2,4,0,1,1,0,1,0,1,0,1,0,0,0,3,4,1,4,1,3,2,3,3,3,3,3,3,3,1,2,1,3,2,2,2,3,0,3,0,1,1,0,2,1,3,1,2,2,1,121,1
0,0,1,4,2,0,0,1,0,0,0,0,1,1,0,0,4,4,4,4,4,3,4,4,4,3,2,2,1,3,4,4,4,3,1,3,4,3,4,4,4,4,4,3,2,3,3,0,2,2,1,58,1
1,2,0,1,1,0,1,0,0,0,0,0,1,1,0,1,4,3,4,4,2,2,3,3,3,3,2,3,0,3,2,3,4,3,0,2,4,3,2,4,1,3,1,0,3,1,3,0,2,2,1,75,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,3,2,2,4,4,4,3,4,4,4,1,2,3,2,3,4,3,3,1,1,3,1,3,1,2,0,0,17,1
0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,4,2,4,3,1,3,3,1,3,1,4,0,2,2,3,2,2,2,1,4,1,3,4,3,4,1,1,3,2,2,1,2,0,0,17,0
1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,4,4,4,4,3,3,3,3,3,3,3,1,1,3,4,3,3,4,3,4,3,2,4,4,3,2,3,3,1,3,3,0,2,1,0,64,0
1,0,1,1,2,0,0,0,0,1,0,1,0,1,0,0,4,4,4,4,3,3,3,3,3,3,3,1,1,3,4,3,3,4,3,4,3,2,4,4,3,2,3,3,2,3,3,0,2,0,0,64,0
0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,4,4,4,4,4,1,4,2,0,4,0,1,4,3,4,4,4,3,3,3,4,4,4,4,4,4,3,3,4,2,0,0,0,2,0,205,0
1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,4,4,4,4,3,3,2,2,2,1,4,0,2,4,4,4,4,2,4,4,2,3,4,4,4,2,0,2,4,2,1,2,0,0,147,0
1,0,1,1,2,0,1,0,0,0,1,0,0,1,0,0,3,4,3,3,4,3,3,3,4,3,3,3,2,2,4,2,2,2,1,3,2,1,3,4,3,3,1,0,3,3,3,1,2,2,1,23,0
1,2,0,0,0,0,1,0,0,1,1,1,1,1,1,0,3,3,4,4,4,2,3,3,3,4,4,2,3,4,4,3,3,4,3,3,3,3,4,4,3,4,1,0,4,3,3,1,0,2,0,23,1
0,1,2,4,1,0,1,1,0,1,0,1,1,1,0,0,3,4,4,4,4,4,4,4,4,4,4,1,1,1,2,4,4,2,1,2,4,3,3,4,3,3,2,2,3,3,4,0,2,2,1,209,1
0,1,4,0,1,1,1,1,0,0,1,0,1,1,0,0,3,1,3,4,4,2,4,4,1,1,1,3,2,3,3,3,4,3,3,4,3,4,3,3,1,3,4,1,1,3,3,0,2,2,1,121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,3,4,4,1,2,2,2,4,2,2,2,4,4,1,4,2,0,105,1
0,1,2,4,1,1,1,1,0,0,1,1,1,1,0,0,4,4,3,4,3,4,4,4,4,3,3,3,2,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,1,3,4,0,2,2,1,71,1
1,0,3,1,0,0,1,0,0,0,1,1,1,1,0,0,4,4,3,4,2,4,3,3,3,3,2,4,3,1,3,3,2,2,2,2,4,1,2,4,3,4,2,0,2,3,3,1,2,2,1,82,0
0,1,3,0,0,1,1,0,0,1,1,0,1,1,0,1,3,4,4,4,3,3,4,4,4,4,4,3,3,3,4,4,4,1,1,3,4,4,4,4,4,4,4,0,4,3,3,1,0,0,1,70,1
1,1,2,4,1,1,1,0,0,0,0,0,1,0,0,0,3,4,3,4,4,1,4,3,2,2,0,4,4,3,4,4,4,4,2,2,4,3,3,2,4,4,4,1,2,3,1,0,0,0,1,65,0
0,1,2,2,1,0,1,0,0,0,1,0,1,0,0,0,4,4,3,4,3,4,3,3,4,3,1,2,0,4,4,4,4,3,1,0,4,1,3,3,3,4,2,1,3,3,2,0,2,1,0,10,0
0,0,4,4,0,0,1,0,0,0,0,1,0,1,0,0,2,4,3,4,3,3,3,4,3,3,3,4,2,1,3,1,2,1,1,1,1,3,2,3,1,2,2,1,4,2,3,1,2,0,0,121,0
1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,3,4,4,4,4,3,4,3,3,3,3,4,1,4,4,3,3,3,3,2,4,2,2,4,3,2,2,2,3,3,3,1,2,3,0,23,1
1,0,2,4,1,1,1,0,0,0,0,0,1,1,0,0,3,4,3,4,2,2,3,3,3,2,2,3,2,3,4,4,4,3,3,3,2,3,4,3,4,3,2,4,1,3,2,0,2,1,0,170,1
1,0,1,0,1,0,0,1,0,0,1,2,0,1,0,0,1,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,1,1,2,1,3,3,2,3,3,4,3,3,3,1,1,1,0,2,0,142,0
0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,2,3,3,2,3,2,4,3,4,3,3,3,2,1,3,3,2,2,3,4,4,3,2,1,2,2,0,2,2,1,166,0
0,1,1,2,2,1,1,1,0,0,0,1,1,1,1,0,3,4,4,4,4,1,2,4,2,3,3,2,3,4,3,2,2,1,0,3,4,2,3,3,3,4,3,2,3,1,3,0,2,2,1,121,0
1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,4,3,4,3,4,4,4,4,3,4,4,3,4,4,4,3,3,0,3,2,1,3,3,4,4,2,2,1,3,4,1,2,2,1,155,1
3,1,2,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,3,3,3,3,3,3,3,3,3,0,0,1,0,4,4,4,0,0,4,4,4,4,2,4,4,3,3,2,3,1,2,3,0,105,1
0,0,3,0,0,1,0,1,0,1,1,1,1,1,0,0,4,4,4,4,3,3,3,3,3,3,2,4,1,1,2,2,2,3,2,2,3,2,1,2,2,2,1,0,2,3,3,1,2,2,1,20,1
1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,2,4,4,4,4,4,4,4,4,4,4,4,3,0,3,1,3,4,2,1,4,3,2,3,3,4,1,0,3,3,4,1,0,2,0,144,1
1,1,3,4,2,1,1,1,0,0,1,1,1,0,0,0,4,3,4,4,3,1,2,3,2,2,1,3,0,2,3,3,3,3,0,1,4,0,4,3,3,3,2,0,4,3,2,0,2,2,1,199,0
1,1,3,0,1,1,1,1,0,0,0,1,0,1,0,0,2,3,3,4,3,4,4,4,4,4,3,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,1,1,4,0,2,2,1,52,1
0,0,3,0,0,1,1,0,0,1,1,0,1,1,0,1,3,4,4,4,3,2,4,4,2,2,1,3,3,3,4,4,4,1,1,3,4,4,4,4,4,4,4,0,3,3,2,1,0,0,1,70,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,3,3,3,3,3,1,1,1,4,3,3,3,1,4,2,2,1,4,4,4,3,1,2,2,3,1,0,0,1,14,1
1,0,2,1,1,1,1,1,0,0,0,0,1,1,0,0,3,4,3,4,3,4,4,3,3,3,3,3,3,2,3,2,1,2,2,2,3,4,3,4,3,3,3,0,2,4,4,1,2,2,1,23,0
1,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,4,4,4,3,3,4,4,4,2,1,0,1,3,3,2,1,2,0,4,3,3,3,3,2,1,0,2,3,3,1,2,2,1,142,1
0,0,3,0,0,0,1,1,0,0,1,0,1,1,0,1,3,4,4,4,3,2,4,3,4,2,2,3,3,3,4,4,4,1,1,3,4,4,4,4,4,4,4,0,4,3,3,1,0,2,0,70,0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,4,4,3,3,3,3,0,4,4,2,2,0,2,3,2,3,0,4,4,4,4,1,2,3,3,1,0,2,0,23,1
1,0,2,3,0,1,1,1,0,0,0,0,0,0,0,1,3,4,4,4,4,3,3,3,2,2,2,3,3,2,4,4,4,3,3,4,4,2,3,3,4,4,4,3,2,2,3,1,2,2,1,23,1
0,1,1,0,0,0,2,0,0,0,1,1,1,0,0,0,2,4,2,4,3,1,3,4,1,4,1,4,0,2,2,3,2,2,2,1,4,1,3,4,3,4,1,1,3,2,2,1,2,2,1,17,0
0,1,2,3,1,0,1,0,0,0,1,0,1,0,0,0,3,4,3,4,4,3,3,3,3,3,3,3,0,3,4,4,4,4,1,2,4,1,2,4,4,4,2,4,3,1,3,0,2,1,0,9,0
1,0,1,2,0,1,1,1,0,0,1,1,1,0,0,1,3,4,3,4,2,3,2,3,1,4,1,2,2,1,2,3,2,4,0,1,3,1,3,4,3,2,1,4,2,1,1,1,2,0,0,194,0
1,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,3,4,4,4,4,3,4,4,3,3,3,3,3,3,4,4,3,1,3,2,4,4,4,4,2,3,2,0,2,2,3,1,2,3,0,82,0
0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,4,4,4,4,4,4,4,2,2,1,1,2,2,4,4,4,4,3,2,4,4,3,4,4,4,4,4,3,4,3,3,1,0,3,0,59,1
1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,4,4,3,3,2,3,4,4,4,4,3,2,2,2,2,3,4,4,0,3,2,0,2,4,3,3,1,3,3,2,3,0,2,0,0,87,1
